id,url,text,createdAt,retweetCount,replyCount,likeCount,quoteCount,isRetweet,isQuote
2067934570121752968,https://x.com/MTPHereToHelp/status/2067934570121752968,@MTPHereToHelp Shankarwadi Jogeshwari to NESCO WEH northbound jammed for 2kms since 2hrs!! Nobody bothered https://t.co/qd64UtH4KE,Fri Jun 19 11:36:36 +0000 2026,0,1,0,0,False,False
2067932867724984689,https://x.com/MTPHereToHelp/status/2067932867724984689,"@mybmcwardKW with the new road connecting veera desai road to amboli, the traffic has increased significantly.  but many residents along the road park their vehicles on the road, resulting in slow moving traffic and difficultly for pedestrians to walk.",Fri Jun 19 11:29:50 +0000 2026,0,2,0,0,False,False
2067931609337385121,https://x.com/MTPHereToHelp/status/2067931609337385121,@MTPHereToHelp entire Jogeshwari WEH northbound jammed for 1km since 1hr! Counter lane not started,Fri Jun 19 11:24:50 +0000 2026,0,1,0,0,False,False
2067929982853431475,https://x.com/MTPHereToHelp/status/2067929982853431475,"Rs. 19650 Cr Navi Mumbai Airport Facing Water Leakage, months after opening. 
https://t.co/lK9qhyy4p7",Fri Jun 19 11:18:22 +0000 2026,155,112,927,25,False,False
2067929662534406458,https://x.com/MTPHereToHelp/status/2067929662534406458,@MTPHereToHelp NESCO WEH northbound jammed due to political function! Urgently inform Traffic Division,Fri Jun 19 11:17:06 +0000 2026,0,1,0,0,False,False
2067929035448205709,https://x.com/MTPHereToHelp/status/2067929035448205709,"@mybmcWardFN @CMOMaharashtra @MCGM_BMC @MTPHereToHelp Min त्यांनी पुन्हा या जागेवर आक्रमण केले आहे. मुंबई महानगरपालिका तात्काळ कारवाई करणार का?
@MCGM_BMC @mybmcWardFN @CMOMaharashtra @MumbaiPolice @mybmc @WHO https://t.co/FEi8edFadE",Fri Jun 19 11:14:36 +0000 2026,0,1,0,0,False,False
2067928975951921316,https://x.com/MTPHereToHelp/status/2067928975951921316,"Standing in front of the NSE gate. Blocking the crossing of the two footpaths. How do you expect people to walk on the footpaths when cars are lined up blocking the two footpaths. 
Location- NSE Building opposite ICICI Bank at Bandra Kurla Complex
@MTPHereToHelp @MumbaiPolice https://t.co/kdrEM8As2r",Fri Jun 19 11:14:22 +0000 2026,1,2,0,0,False,False
2067928416440217774,https://x.com/MTPHereToHelp/status/2067928416440217774,@MTPHereToHelp despite repeated complaints entire JVLR Jogeshwari Flyover WEH Northbound jammed since 1hr! Counter lane not started! Urgently inform Traffic Division,Fri Jun 19 11:12:09 +0000 2026,0,1,1,0,False,False
2067925880337526982,https://x.com/MTPHereToHelp/status/2067925880337526982,"साकीनाकत पोलिसांच्या समोर रिक्षावाले जास्त पैसे कमावण्यासाठी शेअरिंग ४ माणसे घेऊन जात जास्त पैसे आकारतात त्या मुळे सर्वसामान्य जनतेल रिक्षा मिळत नाही रिक्षा वाले भाड घेत नाही पोलिस ना विचारले असत पोलिस उत्तर देत नाही.
@PratapSarnaik @CMOMaharashtra @MumbaiPolice @MTPHereToHelp https://t.co/V57EfLHGMk",Fri Jun 19 11:02:04 +0000 2026,0,1,0,0,False,False
2067925782467625116,https://x.com/MTPHereToHelp/status/2067925782467625116,"@MumbaiPolice Please issue challans to this car. 
-Black tinted film
-Number in Marathi
Most of all he is a HC advocate. So he doesn’t care about the rules at all. 
Location : Malad SV road https://t.co/D9zCYLmtvf",Fri Jun 19 11:01:41 +0000 2026,0,1,0,0,False,False
2067922149378347071,https://x.com/MTPHereToHelp/status/2067922149378347071,@MTPHereToHelp kindly monitor the cab drivers. They are refusing sharing fares and charging exorbitantly at railway stations. The economically weaker sections can’t suffer like this. @CPMumbaiPolice @ShivSenaUBT_ @mnsadhikrut,Fri Jun 19 10:47:15 +0000 2026,0,1,0,0,False,False
2067918632764768430,https://x.com/MTPHereToHelp/status/2067918632764768430,"The next step BMC Commissioner should take is to halt all approvals for new construction projects until we have a plan for water. Otherwise next year may be worse. 
Mumbai is on a construction spree that masquerades as ""transformation"" but is actually ""madness.""",Fri Jun 19 10:33:16 +0000 2026,97,55,564,9,False,True
2067916842568675807,https://x.com/MTPHereToHelp/status/2067916842568675807,Now inside #chhedanagar #chembur the residents are fed up of the #illegal parking issue in every nook and corner inside the colony that they have started to take action by pasting stickers on outsider vehicles to not park their vehicles inside the colony @MTPHereToHelp https://t.co/9o9gs3ewuG,Fri Jun 19 10:26:09 +0000 2026,0,1,1,0,False,True
2067914692555870532,https://x.com/MTPHereToHelp/status/2067914692555870532,"कारच्या बिघाडामुळे J.V.L.R. पुल (जोगेश्वरी ) येथे उत्तरेकडे जाणारी वाहतूक संथ गतीने सुरू आहे.
Traffic Movement Is Slow At J.V.L.R. Bridge (Jogeshwari) North Bound Due To Car Breakdown.
 #MTPTrafficUpdate",Fri Jun 19 10:17:37 +0000 2026,0,1,10,0,False,False
2067810906516685088,https://x.com/MTPHereToHelp/status/2067810906516685088,"BMC secured additional reserve water due to weak monsoon concerns and says Mumbai's current supply can last until August 17. ""Rising population and growing demand are putting pressure on water resources,"" BMC chief Ashwini Bhide said.

Commercial establishments face higher water https://t.co/9kgeHaJh8x",Fri Jun 19 03:25:12 +0000 2026,23,23,90,15,False,False
2067796663054541201,https://x.com/MTPHereToHelp/status/2067796663054541201,BEST bus strike Mumbai. Mulund depot this morning #BESTbusstrike https://t.co/Qobx6L0PpM,Fri Jun 19 02:28:36 +0000 2026,45,23,218,5,False,False
2067657722313802188,https://x.com/MTPHereToHelp/status/2067657722313802188,"Mumbai Coastal Road promenade tiles near Breach Candy are falling apart

Request BMC Mumbai to get this repaired from Larsen Toubro as Project is under Defect Liability Period

.@mybmc .@AshwiniBhide 🙏 https://t.co/lpJXxFkvLK",Thu Jun 18 17:16:30 +0000 2026,188,62,1240,17,False,False
2067619645574754464,https://x.com/MTPHereToHelp/status/2067619645574754464,@mybmc @MTPHereToHelp श्रेयस सिनेमाजवळील फुटपाथवर सर्व दुकानदार फुटपाथवर त्यांची वाहने उभी करतात आणि त्या ठिकाणापासून ट्रॅफिक पोलिस चौकी हाकेच्या अंतरावर असूनही कोणीही त्यांच्यावर कारवाई करताना दिसत नाही तेव्हा त्या वाहनांवर कायदेशीर कारवाई करावी आणि फुटपाथ मोकळा करावा ही विनंती,Thu Jun 18 14:45:12 +0000 2026,0,2,0,0,False,False
2067609985555816914,https://x.com/MTPHereToHelp/status/2067609985555816914,"ILLEGAL PARKING OF TRUCKS, DUMPERS AND TEMPOS CAUSING TRAFFIC CHAOS

Ahead of McDonald's on Andheri–Ghatkopar Link Road near Sakinaka Nala, a large number of trucks, dumpers and tempos are being illegally parked on the roadside, creating a major obstruction to the free flow of https://t.co/A46YhNeKIv",Thu Jun 18 14:06:49 +0000 2026,4,2,18,2,False,False
2067605028161147123,https://x.com/MTPHereToHelp/status/2067605028161147123,@MTPHereToHelp It's called a contraflow.,Thu Jun 18 13:47:07 +0000 2026,0,0,1,0,False,False
2067581666907033720,https://x.com/MTPHereToHelp/status/2067581666907033720,@MTPHereToHelp Kindly revise timing from 8:30 am to 11:00 am as most of the BKC offices operate late,Thu Jun 18 12:14:17 +0000 2026,0,0,0,0,False,False
2067557369127800869,https://x.com/MTPHereToHelp/status/2067557369127800869,@pubgbha @friendsoffnorth @MTPHereToHelp @mybmcWardFN @mybmcInfra @mumbaimatterz @walkingproject @WadalaForum @richapintoi Unfortunately this was done with purpose. It was to stop bikes from driving on footpaths during peak traffic in morning and evening due to jam on Tilak bridge aftsr Elphinstone bridge was closed.,Thu Jun 18 10:37:44 +0000 2026,0,2,0,0,False,False
2067507906430259537,https://x.com/MTPHereToHelp/status/2067507906430259537,@MTPHereToHelp What's new? This has been done for more than a year now. Surprising thing is havaldar is seen in video Otherwise they are BUSY standing in a herd to catch bikers at bkc end. @MMRDAOfficial @CMOMaharashtra @Dev_Fadnavis,Thu Jun 18 07:21:11 +0000 2026,0,1,0,0,False,False
2067468662320288206,https://x.com/MTPHereToHelp/status/2067468662320288206,"वाहतूक कोंडी कमी करण्यासाठी रिव्हर्स लेन 
मुंबई पोलिसांनी नेहरू नगर पुल, चुनाभट्टी ते बीकेसी कनेक्टर मार्गावर सकाळी ८.०० ते १०.३० या वेळेत रिव्हर्स लेन सुरू केली आहे. यामुळे वाहतुकीचा प्रवाह सुधारून मुंबईकरांचा प्रवास अधिक जलद होत आहे.

#ReversingCongestion https://t.co/0yL3MhhN4y",Thu Jun 18 04:45:15 +0000 2026,10,5,33,2,False,False
2067467272390889575,https://x.com/MTPHereToHelp/status/2067467272390889575,"A reverse lane to fast forward traffic.
Mumbai Traffic Police has operationalised a reverse lane from Nehru Nagar Bridge, Chunabhatti to the BKC Connector (8:00 AM–10:30 AM) to ease traffic flow.
Hear from Mumbaikars on how it’s helping them beat the rush.

#ReversingCongestion https://t.co/6cH153j9cr",Thu Jun 18 04:39:44 +0000 2026,18,34,96,6,False,False
2067178414315061611,https://x.com/MTPHereToHelp/status/2067178414315061611,"How can a wheel chair pass this Boulders,no thought process - stopping bikes from parking on footpath does not require Boulders, it requires strict action by both @MTPHereToHelp &amp; @mybmcWardFN @mybmcInfra @mumbaimatterz @walkingproject @WadalaForum @richapintoi https://t.co/cS3AmmDMEC",Wed Jun 17 09:31:54 +0000 2026,1,1,8,0,False,False
2066767223503630454,https://x.com/MTPHereToHelp/status/2066767223503630454,"These garbage trucks are parked every evening creating blockage for 1 lane...which creates more traffic in rush hour time... please help to remove these garbage trucks 

@MumbaiPolice @MTPHereToHelp @RoadsOfMumbai https://t.co/T5eu6Bdrf9",Tue Jun 16 06:17:59 +0000 2026,0,2,0,0,False,False
2066264686476292493,https://x.com/MTPHereToHelp/status/2066264686476292493,@MTPHereToHelp I would like to report a concern regarding some individuals residing in Worli Mumbai who may have obtained Aadhaar or other identity documents using incorrect information. I request the concerned authorities to verify their doc and residency status and take appropriate action.,Sun Jun 14 21:01:05 +0000 2026,0,1,0,0,False,False
2066187653746450472,https://x.com/MTPHereToHelp/status/2066187653746450472,@MTPHereToHelp OK,Sun Jun 14 15:54:59 +0000 2026,0,0,0,0,False,False
2066178410158993661,https://x.com/MTPHereToHelp/status/2066178410158993661,वाहतूक सुरळीत सुरू झाली आहे.  Now Traffic Is Clear       #MTPTrafficUpdate,Sun Jun 14 15:18:15 +0000 2026,0,1,1,0,False,False
2066163884818579868,https://x.com/MTPHereToHelp/status/2066163884818579868,"बेस्ट बस अपघातामुळे गोखले पूल (सहार ) येथे दक्षिणेकडे जाणारी वाहतूक संथ गतीने सुरू आहे.
Traffic Movement Is Slow At Gokhale Bridge ( Sahar ) South Bound Due To BEST Bus Accident.
 #MTPTrafficUpdate",Sun Jun 14 14:20:32 +0000 2026,0,4,12,1,False,False
2065826681429090536,https://x.com/MTPHereToHelp/status/2065826681429090536,"🔸As per the instructions of Hon’ble Shri. Deven Bharti @CPMumbaiPolice Grievance Redressal Day was organised on 13th June 2026, Saturday across all police stations under the supervision of the Jt. CP (L&amp;O).

On this occasion, Addl CsP and DCsP also visited the Police Stations",Sat Jun 13 16:00:36 +0000 2026,8,25,104,1,False,False
2065715958363353160,https://x.com/MTPHereToHelp/status/2065715958363353160,@MTPHereToHelp https://t.co/7RI7vNorv4,Sat Jun 13 08:40:38 +0000 2026,0,0,0,0,False,False
2064776755786002665,https://x.com/MTPHereToHelp/status/2064776755786002665,वाहतूक सुरळीत सुरू झाली आहे.  Now Traffic Is Clear       #MTPTrafficUpdate,Wed Jun 10 18:28:34 +0000 2026,1,1,1,0,False,False
2064729401871487351,https://x.com/MTPHereToHelp/status/2064729401871487351,"बेस्ट बसच्या बिघाडामुळे कर्मवीर दादासाहेब गायकवाड बस स्टॉप (अँटॉप हिल) येथे  जाणारी वाहतूक संथ गतीने सुरू आहे.
Traffic Movement Is Slow At Karmveer Dadasaheb Gaikwad Bus Stop (Antop Hill)  Due To BEST Bus Breakdown.
 #MTPTrafficUpdate",Wed Jun 10 15:20:24 +0000 2026,2,2,5,0,False,False
2063478557016465496,https://x.com/MTPHereToHelp/status/2063478557016465496,"'Guess कर मुंबईकर!' मध्ये काल शनिवारी विचारलेल्या प्रश्नाचं उत्तर आहे,'विहार, तुळशी, तानसा, मोडक सागर, अप्पर वैतरणा, हिंदुहृदयसम्राट बाळासाहेब ठाकरे मध्य वैतरणा आणि भातसा'.

आपल्या मुंबईच्या कोणत्या गोष्टी तुम्हाला जाणून घ्यायला आवडतील हे आम्हाला कंमेंट बॉक्समध्ये नक्की सांगा ! https://t.co/PSEE2bcxF0",Sun Jun 07 04:30:00 +0000 2026,19,10,33,0,False,False
2062699350841753749,https://x.com/MTPHereToHelp/status/2062699350841753749,वाहतूक सुरळीत सुरू झाली आहे.  Now Traffic Is Clear       #MTPTrafficUpdate,Fri Jun 05 00:53:42 +0000 2026,0,0,0,0,False,False
2062628030317838783,https://x.com/MTPHereToHelp/status/2062628030317838783,"बीएमसीच्या कामामुळे  एससीएलआर ब्रिज (चेंबूर)   येथे दक्षिणेकडे  जाणारी वाहतूक संथ गतीने सुरू आहे.
Traffic Movement Is Slow At SCLR Bridge ( Chembur ) South Bound Due To BMC Work.
 #MTPTrafficUpdate",Thu Jun 04 20:10:18 +0000 2026,0,1,2,0,False,False
2061736080647569437,https://x.com/MTPHereToHelp/status/2061736080647569437,@ZuberQures39148 Thanks for bringing this to our Notice. Mahim Traffic Division has been informed about this.,Tue Jun 02 09:06:01 +0000 2026,0,0,0,0,False,False
2061722891784503464,https://x.com/MTPHereToHelp/status/2061722891784503464,@MTPHereToHelp https://t.co/w1S85ImtSM,Tue Jun 02 08:13:37 +0000 2026,0,1,1,0,False,False
2061489731796718008,https://x.com/MTPHereToHelp/status/2061489731796718008,वाहतूक सुरळीत सुरू झाली आहे.  Now Traffic Is Clear       #MTPTrafficUpdate,Mon Jun 01 16:47:07 +0000 2026,0,0,3,0,False,False
2061452090128646221,https://x.com/MTPHereToHelp/status/2061452090128646221,"बेस्ट बसच्या बिघाडामुळे छोटा सायन (माहीम) येथे दक्षिणेकडे जाणारी वाहतूक संथ गतीने सुरू आहे.
Traffic Movement Is Slow At Chota Sion (Mahim) South Bound Due To BEST Bus Breakdown.
 #MTPTrafficUpdate",Mon Jun 01 14:17:32 +0000 2026,0,2,9,0,False,False
2049911840201937265,https://x.com/MTPHereToHelp/status/2049911840201937265,@MTPHereToHelp डॉ कविता राणे यांनी आपली ठासून मारली आहे.. इंस्टाग्राम वर जाऊन पाहू शकता.  आणि त्यांचे काहीच चुकले नाही असे मी म्हणतो. त्यांच्या मताशी सहमत आहे. @DrKavitaRane कोणी तरी निर्भीड पत्रकार पाहिजे. त्याशिवाय सरकार पण जाग येणार कशी?,Thu Apr 30 18:00:42 +0000 2026,0,0,0,0,False,False
2049714353226809538,https://x.com/MTPHereToHelp/status/2049714353226809538,"@MTPHereToHelp @mybmc @pydhonie31088 @PydhoniePS @ACB_Maharashtra @dcmmaharashtra @CMOMaharashtra @AshwiniBhide @Dev_Fadnavis @DevenBhartiIPS @Devendra_Office @MAHA_UDD @MahaChiefSec @maharashtra_hmo @mybmcWardB @AddlCPSouthMum @CPMumbaiPolice @DcpZone2Mumbai @govigowda1 @maha_dma @hmo_maharashtra @maha_dma @govigowda1 @mybmc
@AshwiniBhide @mybmcWardB @mieknathshinde @MAHA_UDD
@PydhoniePS @pydhonie31088 परप्रांतीय फेरीवाल्यांच्या BAGS SELLING MAFIA UNAUTHORIZED HAKWER BRING UP OTHERS ENCROACHERS 2 DO ENCROACHMENTS OF आतच्या रस्ता - INSIDE CHAKLA STREET OPEN SPACES AREAS https://t.co/BGlf8eoWDI",Thu Apr 30 04:55:58 +0000 2026,0,2,0,0,False,False
2049665310165553594,https://x.com/MTPHereToHelp/status/2049665310165553594,"@MTPHereToHelp The BMC has just blocked the Mankurd Vashi Stretch without any major work happening , nor they have put any deadline when work will get over.... Pathetic State of Mumbai under BMC.",Thu Apr 30 01:41:05 +0000 2026,0,1,1,0,False,False
2049664220644655577,https://x.com/MTPHereToHelp/status/2049664220644655577,"@MTPHereToHelp छेडा नगर जंक्शन ला, रोड बंद करून पर्यायी मार्गाने वाहतूक सुरू ठेवली असती तर लोकांचे एवढे हाल झाले नसते. 
बहुतांश लोक पनवेल, पुणे करीत हा लिंक रोड वापरतात., नियोजन अभाव आणि त्याचा फटका आणि त्रास कर भरणाऱ्या सामान्य जनतेला.",Thu Apr 30 01:36:45 +0000 2026,1,0,1,0,False,False
2049655131361386800,https://x.com/MTPHereToHelp/status/2049655131361386800,वाहतूक सुरळीत सुरू झाली आहे.  Now Traffic Is Clear       #MTPTrafficUpdate,Thu Apr 30 01:00:38 +0000 2026,0,1,2,1,False,False
2049543978241204276,https://x.com/MTPHereToHelp/status/2049543978241204276,"@MTPHereToHelp Under these circumstances, traffic police should intimate people by putting signage’s on road to take Atal Setu for Navi Mumbai. Also, there should be no toll on Atal Setu as this is a forced detour for commuters. Roads are an essential service!",Wed Apr 29 17:38:57 +0000 2026,0,0,1,0,False,False
2049526054189248642,https://x.com/MTPHereToHelp/status/2049526054189248642,@ArunVenkateswa2 Thanks for bringing this to our Notice. Mankhurd Traffic Division has been informed about this.,Wed Apr 29 16:27:44 +0000 2026,0,1,0,0,False,False
2049525150299906449,https://x.com/MTPHereToHelp/status/2049525150299906449,@razaabbaskhan14 Thanks for bringing this to our Notice. Mankhurd Traffic Division has been informed about this.,Wed Apr 29 16:24:08 +0000 2026,0,0,0,0,False,False
2049524830769418415,https://x.com/MTPHereToHelp/status/2049524830769418415,@dream_fit_life Please provide the detailed address.,Wed Apr 29 16:22:52 +0000 2026,0,1,1,0,False,False
2049524103259054566,https://x.com/MTPHereToHelp/status/2049524103259054566,@MTPHereToHelp It is still slow.. My wife and child are stuck in Traffic for almost 3 and half hours at Mankhurd unable to go forward or return home especially when left towards Ghatkoper is empty,Wed Apr 29 16:19:59 +0000 2026,1,2,1,0,False,False
2049523887566938519,https://x.com/MTPHereToHelp/status/2049523887566938519,"@MTPHereToHelp Hi Sir My 5 year kid is stuck in traffic from 4hrs, he is patient can you please help us to clear mankhurd section please sir",Wed Apr 29 16:19:07 +0000 2026,0,1,1,0,False,False
2049522736641515828,https://x.com/MTPHereToHelp/status/2049522736641515828,@MTPHereToHelp Left BKC at 7 PM and still nowhere near Mankhurd. Over 2 hours stuck in traffic—this is beyond frustrating. What’s going on with traffic management in Mumbai? 🚦 #MumbaiTraffic #BKC #Mankhurd #mumbaitraffic @mybmc @CMOMaharashtra @mieknathshinde,Wed Apr 29 16:14:33 +0000 2026,1,1,1,0,False,False
2049515961955541069,https://x.com/MTPHereToHelp/status/2049515961955541069,@MTPHereToHelp @Dev_Fadnavis @mieknathshinde @OfficeofUT @AUThackeray,Wed Apr 29 15:47:38 +0000 2026,0,0,0,0,False,False
2049514661566095765,https://x.com/MTPHereToHelp/status/2049514661566095765,"@MTPHereToHelp Left from Dadar at 6:00 pm, still in chembur. Traffic moving too slowly.",Wed Apr 29 15:42:28 +0000 2026,0,0,1,0,False,False
2049509663771951408,https://x.com/MTPHereToHelp/status/2049509663771951408,@MTPHereToHelp There should have been better alert system- people could have taken Atal setu for navi mumbai,Wed Apr 29 15:22:36 +0000 2026,0,0,4,0,False,False
2049502187139797382,https://x.com/MTPHereToHelp/status/2049502187139797382,@MTPHereToHelp Till what time it will be resolved. We stuck from last 2 hr in Jeejamata Bridge towards Vashi.,Wed Apr 29 14:52:53 +0000 2026,0,0,1,0,False,False
2049498439550169537,https://x.com/MTPHereToHelp/status/2049498439550169537,@MTPHereToHelp My sister is stuck at Mankhurd since last 3 hours with no police presence at all. At least open a lane by which they can take a u turn and get out!,Wed Apr 29 14:38:00 +0000 2026,0,0,2,0,False,False
2049479732291625266,https://x.com/MTPHereToHelp/status/2049479732291625266,@MTPHereToHelp Any update on traffic congestion? Its been 8 hours..,Wed Apr 29 13:23:40 +0000 2026,0,0,1,0,False,False
2049468289613746315,https://x.com/MTPHereToHelp/status/2049468289613746315,"@MTPHereToHelp It's not slow, traffic is not moving at all. Vehicles are standstill from last 4hrs. 
Mumbai police not able to handle the situation 😡",Wed Apr 29 12:38:12 +0000 2026,0,0,2,0,False,False
2049466895234175180,https://x.com/MTPHereToHelp/status/2049466895234175180,@MTPHereToHelp Incapacitating.. stuck in that jam right now...it's spilled over to other side... Just see the attachment https://t.co/y6gGkLonqC,Wed Apr 29 12:32:39 +0000 2026,0,0,1,0,False,False
2049463990393409684,https://x.com/MTPHereToHelp/status/2049463990393409684,@MTPHereToHelp Even south bound traffic is stationary. Stuck on Vashi bridge for the past 45 minutes. No police personnel in sight. Pathetic handling of the situation,Wed Apr 29 12:21:07 +0000 2026,0,1,3,0,False,False
2049454262716162405,https://x.com/MTPHereToHelp/status/2049454262716162405,"@MTPHereToHelp Traffic has reached till chembur naka.
6:30 hours still unresolved",Wed Apr 29 11:42:27 +0000 2026,0,3,1,0,False,False
2049445031438856443,https://x.com/MTPHereToHelp/status/2049445031438856443,"@MTPHereToHelp Please take action asap
We are stuck since 3 hours with no food and water",Wed Apr 29 11:05:46 +0000 2026,0,0,0,0,False,False
2049422080861692248,https://x.com/MTPHereToHelp/status/2049422080861692248,"@MTPHereToHelp We are here since 1 pm almost 2 hrs.
No u turn, no management of traffic , no police to stop further jams. No information.",Wed Apr 29 09:34:35 +0000 2026,0,0,3,0,False,False
2049421626601804243,https://x.com/MTPHereToHelp/status/2049421626601804243,"@MTPHereToHelp @mybmc @pydhonie31088 @PydhoniePS @ACB_Maharashtra @dcmmaharashtra @CMOMaharashtra @AshwiniBhide @Dev_Fadnavis @DevenBhartiIPS @Devendra_Office @MAHA_UDD @MahaChiefSec @maharashtra_hmo @mybmcWardB @mybmcWardB @pydhonie31088 @PydhoniePS @MTPHereToHelp WHO R VERY MUCH WELL EXPERIENCED EXPERTISE EXPERTS IN PROVIDING GIVING FAKE BOGUS FALSE LIES A.T.R.
#Y 3 GOVT. OFFICIAL R NOT ABLE 2 REGISTER LEGAL COMPLAINT CASES AGAINST ENCROACHMENT MAFIA UNAUTHORIZED BAG'S SELLING HAWKERS https://t.co/iabVBg49v7",Wed Apr 29 09:32:46 +0000 2026,0,1,0,0,False,False
2049420758989046239,https://x.com/MTPHereToHelp/status/2049420758989046239,@MTPHereToHelp We’re stuck here since 1.30 pm and have limited food and water. How long are we expected to sit inside our cars like this? What if we run out of fuel? Why are the authorities incapable of handling emergencies and making every day citizen suffer like this?,Wed Apr 29 09:29:19 +0000 2026,0,1,2,0,False,False
2049412448793567725,https://x.com/MTPHereToHelp/status/2049412448793567725,@MTPHereToHelp At Mankhurd Bridge (Mankhurd) total. Ja. We still stuck from 1 hour,Wed Apr 29 08:56:18 +0000 2026,0,0,0,0,False,False
2049389549445652831,https://x.com/MTPHereToHelp/status/2049389549445652831,"@MTPHereToHelp Daily 1 hour ka jam rehta hai .
Mankhurd apko aaj pata chala ????
Pura department bridge k niche duty deta hai mankhurd.",Wed Apr 29 07:25:19 +0000 2026,0,1,5,0,False,False
2049387135065788638,https://x.com/MTPHereToHelp/status/2049387135065788638,प्रजासत्ताक दिन 26 जानेवारी 2026 रोजी झालेल्या संचलन समारंभात भाग घेतलेल्या  पथकांना शासनातर्फे चषक देण्यात येतात. त्याकरिता गठित करण्यात आलेल्या निवड समितीने शालेय पथकातील उत्कृष्ट संचलन पथक म्हणून खालील पथकांची निवड केलेली आहे. https://t.co/mvHJ9zD4co,Wed Apr 29 07:15:43 +0000 2026,0,0,1,0,False,False
2049353595565605253,https://x.com/MTPHereToHelp/status/2049353595565605253,"क्रेन अपघातामुळे मानखुर्द नवीन पूल (मानखुर्द) येथे उत्तरेकडे जाणारी  वाहतूक संथ गतीने सुरु आहे  
Traffic Movement Is Slow At Mankhurd New Bridge (Mankhurd) North Bound Due To Crain Accident.
 #MTPTrafficUpd",Wed Apr 29 05:02:26 +0000 2026,2,28,13,2,False,False
2049302994089574863,https://x.com/MTPHereToHelp/status/2049302994089574863,वाहतूक सुरळीत सुरू झाली आहे.  Now Traffic Is Clear       #MTPTrafficUpdate,Wed Apr 29 01:41:22 +0000 2026,0,7,1,0,False,False
2049184843750334512,https://x.com/MTPHereToHelp/status/2049184843750334512,"क्रेन अपघातामुळे मानखुर्द नवीन पूल  येथे  उत्तरेकडे जाणारी  वाहतूक संथ गतीने सुरु आहे  
Traffic Movement Is Slow At Mankhurd New Bridge North Bound Due To Crain Accident.
 #MTPTrafficUpda",Tue Apr 28 17:51:53 +0000 2026,2,12,5,2,False,False
2049176607143661735,https://x.com/MTPHereToHelp/status/2049176607143661735,The action has been taken by Dahisar Traffic Division,Tue Apr 28 17:19:09 +0000 2026,0,0,0,0,False,False
2049157153823531253,https://x.com/MTPHereToHelp/status/2049157153823531253,@socialworker880 Thanks for bringing this to our Notice Dahisar Traffic Division has been informed about this,Tue Apr 28 16:01:51 +0000 2026,0,3,0,0,False,False
2049127912151138698,https://x.com/MTPHereToHelp/status/2049127912151138698,वाहतूक सुरळीत सुरू झाली आहे.  Now Traffic Is Clear       #MTPTrafficUpdate,Tue Apr 28 14:05:39 +0000 2026,0,0,1,0,False,False
2049126274812277073,https://x.com/MTPHereToHelp/status/2049126274812277073,"बेस्ट बस आणि डंपरच्या अपघातामुळे टी जंक्शन (मानखुर्द)  येथे उत्तरेकडे  दक्षिणेकडे जाणारी  वाहतूक संथ गतीने सुरु आहे  
Traffic Movement Is Slow At T Junction (Mankhurd) North  Bound  Due To BEST Bus &amp; Dumpar Accident.
 #MTPTrafficUpdate",Tue Apr 28 13:59:09 +0000 2026,0,1,1,0,False,False
2049124416853053750,https://x.com/MTPHereToHelp/status/2049124416853053750,"@MTPHereToHelp @mybmc DATE 28/04/26 TIME 7:25 PM
NO ONE 4RM @pydhonie31088 BEAT OFFICERS NO. 2 &amp; 3 HAS TILL NOW @ PRESENT NOT YET ARRIVED @ SPOT LOCATION ADDRESS

THIS CLEARLY MENTIONED @PydhoniePS R TAKING HEAVY AMOUNTS OF HAFTA MONEY 4RM UNAUTHORIZED BAG'S SELLING MAFIA HAWKER @ACB_Maharashtra https://t.co/3mMYqWLXaP",Tue Apr 28 13:51:46 +0000 2026,0,1,0,0,False,False
2049111398098342270,https://x.com/MTPHereToHelp/status/2049111398098342270,@DeshBhaktcolaba @mybmc,Tue Apr 28 13:00:02 +0000 2026,0,2,0,0,False,False
2049108907042406758,https://x.com/MTPHereToHelp/status/2049108907042406758,@AshwiniBhide @mybmc @mybmcWardB @CPMumbaiPolice @AddlCPSouthMum @DcpZone2Mumbai @PydhoniePS @pydhonie31088 @MTPHereToHelp @CMOMaharashtra @Dev_Fadnavis @Devendra_Office @DevenBhartiIPS @hmo_maharashtra @MahaChiefSec @maharashtra_hmo @ManishaMhaiskar @MhaiskarManisha @MAHA_UDD @dcmmaharashtra @govigowda1 @mayor_mumbai @TawdeRitu #Y @MumbaiPolice @CPMumbaiPolice @DevenBhartiIPS @AddlCPSouthMum @DcpZone2Mumbai  @pydhonie31088 SENIOR P.I. @PydhoniePS BEAT OFFICERS NO. 2 &amp;3 R SO MUCH AFRAID FRIGHTENED &amp; HAVE FEARS 2 TAKE LEGALLY ACTION AGAINST UNAUTHORIZED BAG'S SELLING MAFIA HAWKER @AshwiniBhide @mybmcWardB https://t.co/0Uhq62jjRt,Tue Apr 28 12:50:08 +0000 2026,0,1,0,0,False,False
2049082164751544447,https://x.com/MTPHereToHelp/status/2049082164751544447,वाहतूक सुरळीत सुरू झाली आहे.  Now Traffic Is Clear       #MTPTrafficUpdate,Tue Apr 28 11:03:52 +0000 2026,0,0,0,0,False,False
